Outlet,ReceiptNumber,Date,Time,Category,Items,Quantity,Discounts,NetSales,SalesType,PaymentMethod
Agus Salim,1Z4PEPB,3/10/2023,15:45:08,Signature Coffee ,Kopi Rakyat  ,1,4400.0,17600.0,Dine In,Cash
Agus Salim,1Z4PEPD,3/10/2023,15:51:43,Dessert ,Pisang Goreng Caramel ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PEPD,3/10/2023,15:51:43,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PEPE,3/10/2023,15:53:01,Signature Coffee ,Kopi Sultan  ,1,0.0,34000.0,Dine In,Gopay
Agus Salim,1Z4PEPF,3/10/2023,16:00:52,Blend ,Cookies & Cream  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PEPH,3/10/2023,16:25:29,Rich Bowl ,Richbowl Katsu Mayo ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PEPJ,3/10/2023,16:28:04,Espresso Based ,Coffee Latte  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PEPK,3/10/2023,16:30:53,Dessert ,Pisang Goreng Caramel ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PEPL,3/10/2023,16:33:43,Tea ,Lychee Tea  ,3,0.0,78000.0,Dine In,BCA
Agus Salim,1Z4PEPM,3/10/2023,16:38:44,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PEPN,3/10/2023,16:46:54,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PEPN,3/10/2023,16:46:54,Chocolate ,Choco Hazelnut  ,1,0.0,34000.0,Dine In,Cash
Agus Salim,1Z4PEPO,3/10/2023,17:02:37,Dimsum ,Dimsum Mentai ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PEPP,3/10/2023,17:12:46,Dessert ,Pisang Goreng Caramel ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PEPQ,3/10/2023,17:16:01,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PEPR,3/10/2023,17:24:06,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PEPS,3/10/2023,17:33:42,Signature Coffee ,Kopi Dewan  ,1,0.0,34000.0,Dine In,Gopay
Agus Salim,1Z4PEPT,3/10/2023,17:34:43,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PEPU,3/10/2023,17:39:33,Blend ,Cookies & Cream  ,1,0.0,32000.0,Dine In,Cash
Agus Salim,1Z4PEPU,3/10/2023,17:39:33,Rich Bowl ,Richbowl Katsu Mayo ,1,0.0,36000.0,Dine In,Cash
Agus Salim,1Z4PEPU,3/10/2023,17:39:33,Rich Bowl ,Richbowl Katsu Teriyaki ,1,0.0,36000.0,Dine In,Cash
Agus Salim,1Z4PEPU,3/10/2023,17:39:33,Espresso Based ,Cappucino  ,1,0.0,32000.0,Dine In,Cash
Agus Salim,1Z4PEPU,3/10/2023,17:39:33,Rich Bowl ,Richbowl Katsu Blacpeper ,1,0.0,38000.0,Dine In,Cash
Agus Salim,1Z4PEPU,3/10/2023,17:39:33,Milk Based ,Matcha Latte  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PEPU,3/10/2023,17:39:33,Milk Based ,Thai Tea  ,1,0.0,27000.0,Dine In,Cash
Agus Salim,1Z4PEPV,3/10/2023,17:42:29,Milk Based ,Thai Tea  ,1,0.0,27000.0,Dine In,Cash
Agus Salim,1Z4PEPW,3/10/2023,17:49:51,Dimsum ,Dimsum Mentai ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PEPX,3/10/2023,17:55:45,Blend ,Cookies & Cream  ,1,0.0,37000.0,Dine In,Gopay
Agus Salim,1Z4PEPY,3/10/2023,18:01:04,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PEPZ,3/10/2023,18:24:20,Blend ,Cookies & Cream  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PEQ1,3/10/2023,18:44:26,Espresso Based ,Caramel Macchiato  ,1,0.0,32000.0,Take Away,Gopay
Agus Salim,1Z4PEQ2,3/10/2023,19:02:12,Rich Bowl ,Richbowl Katsu Mayo ,1,0.0,36000.0,Dine In,Cash
Agus Salim,1Z4PEQ3,3/10/2023,19:06:57,Milk Based ,Mango Milk  ,1,0.0,27000.0,Dine In,BCA
Agus Salim,1Z4PEQ5,3/10/2023,19:14:41,Side Dish ,Sosis Bakar ,1,0.0,28000.0,Take Away,Gopay
Agus Salim,1Z4PEQ5,3/10/2023,19:14:41,Blend ,Cookies & Cream  ,1,0.0,32000.0,Take Away,Gopay
Agus Salim,1Z4PEQ5,3/10/2023,19:14:41,Espresso Based ,Coffee Latte  ,1,0.0,28000.0,Take Away,Gopay
Agus Salim,1Z4PEQ6,3/10/2023,19:28:13,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PEQ6,3/10/2023,19:28:13,Espresso Based ,Caramel Macchiato  ,1,0.0,37000.0,Dine In,Gopay
Agus Salim,1Z4PEQ6,3/10/2023,19:28:13,Dessert ,Pisang Goreng Caramel ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PEQ8,3/10/2023,19:40:53,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PEQ8,3/10/2023,19:40:53,Rich Bowl ,Richbowl Katsu Sambal Matah ,1,0.0,38000.0,Dine In,Gopay
Agus Salim,1Z4PEQ8,3/10/2023,19:40:53,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PEQ8,3/10/2023,19:40:53,Rich Bowl ,Richbowl Katsu Blacpeper ,1,0.0,38000.0,Dine In,Gopay
Agus Salim,1Z4PEQ9,3/10/2023,19:49:21,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,BCA
Agus Salim,1Z4PEQ9,3/10/2023,19:49:21,Dessert ,Fried Cassava ,1,0.0,25000.0,Dine In,BCA
Agus Salim,1Z4PEQ9,3/10/2023,19:49:21,Milk Based ,Mango Milk  ,1,0.0,27000.0,Dine In,BCA
Agus Salim,1Z4PEQ9,3/10/2023,19:49:21,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,BCA
Agus Salim,1Z4PEQ9,3/10/2023,19:49:21,Dessert ,Pisang Goreng Caramel ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PEQ9,3/10/2023,19:49:21,Main Course ,Carbonara  ,1,0.0,48000.0,Dine In,BCA
Agus Salim,1Z4PEQA,3/10/2023,19:52:03,Espresso Based ,Caramel Macchiato  ,1,0.0,37000.0,Dine In,Gopay
Agus Salim,1Z4PEQA,3/10/2023,19:52:03,Side Dish ,Sosis Bakar ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PEQA,3/10/2023,19:52:03,Rich Bowl ,Richbowl Rib Eye Teriyaki,1,0.0,38000.0,Dine In,Gopay
Agus Salim,1Z4PEQC,3/10/2023,20:05:48,Rich Bowl ,Richbowl Katsu Spicy BBQ ,1,0.0,36000.0,Dine In,BCA
Agus Salim,1Z4PEQC,3/10/2023,20:05:48,Mocktail ,Mango Breeze  ,1,0.0,35000.0,Dine In,BCA
Agus Salim,1Z4PEQE,3/10/2023,20:13:32,Shopee  ,Mango Breeze   ,1,0.0,30000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PEQF,3/10/2023,20:15:24,Chocolate ,Choco Hazelnut  ,1,0.0,34000.0,Dine In,Cash
Agus Salim,1Z4PEQF,3/10/2023,20:15:24,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PEQG,3/10/2023,20:23:02,Rich Bowl ,Richbowl Katsu Blacpeper ,1,0.0,38000.0,Dine In,BCA
Agus Salim,1Z4PEQG,3/10/2023,20:23:02,Rich Bowl ,Richbowl Katsu Sambal Matah ,1,0.0,38000.0,Dine In,BCA
Agus Salim,1Z4PEQG,3/10/2023,20:23:02,Signature Coffee ,Kopi Baileys  ,1,0.0,37000.0,Dine In,BCA
Agus Salim,1Z4PEQH,3/10/2023,20:32:15,Espresso Based ,Caramel Macchiato  ,1,0.0,37000.0,Dine In,BCA
Agus Salim,1Z4PEQH,3/10/2023,20:32:15,Dessert ,Pisang Goreng Caramel ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PEQI,3/10/2023,20:42:30,Signature Coffee ,Kopi Rakyat  ,2,0.0,44000.0,Take Away,Gopay
Agus Salim,1Z4PEQJ,3/10/2023,20:50:56,Espresso Based ,Black Coffee  ,1,0.0,27000.0,Dine In,Gopay
Agus Salim,1Z4PEQJ,3/10/2023,20:50:56,Chocolate ,Choco Hazelnut  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PEQK,3/10/2023,20:54:42,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PEQL,3/10/2023,21:01:38,Signature Coffee ,Kopi Sultan  ,1,0.0,34000.0,Dine In,Gopay
Agus Salim,1Z4PEQM,3/10/2023,21:06:57,Espresso Based ,Cappucino  ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PEQN,3/10/2023,21:07:52,Milk Based ,Mango Milk  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PEQP,3/10/2023,21:10:44,Signature Coffee ,Kopi Dewan  ,1,0.0,34000.0,Dine In,Cash
Agus Salim,1Z4PEQQ,3/10/2023,21:11:43,Milk Based ,Raspberry Milk  ,1,0.0,27000.0,Dine In,Cash
Agus Salim,1Z4PEQR,3/10/2023,21:12:38,Milk Based ,Mango Milk  ,2,0.0,54000.0,Dine In,Cash
Agus Salim,1Z4PEQS,3/10/2023,21:14:04,Milk Based ,Red Velvet Latte  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PEQT,3/10/2023,21:15:25,Dessert ,Pisang Goreng Caramel ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PEQU,3/10/2023,21:17:15,Signature Coffee ,Kopi Sultan  ,1,0.0,29000.0,Dine In,BCA
Agus Salim,1Z4PEQW,3/10/2023,21:32:18,Dessert ,Pisang Goreng Caramel ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PEQX,3/10/2023,21:34:28,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PEQY,3/10/2023,21:41:23,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PEQY,3/10/2023,21:41:23,Main Course ,Aglio Oglio  ,1,0.0,40000.0,Dine In,Gopay
Agus Salim,1Z4PEQZ,3/10/2023,21:52:04,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PEQZ,3/10/2023,21:52:04,Espresso Based ,Caramel Macchiato  ,1,0.0,32000.0,Dine In,Cash
Agus Salim,1Z4PEQZ,3/10/2023,21:52:04,Dimsum ,Dimsum Mentai ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PEQZ,3/10/2023,21:52:04,Rich Bowl ,Richbowl Saikoro Spicy BBQ,1,0.0,38000.0,Dine In,Cash
Agus Salim,1Z4PER0,3/10/2023,21:54:23,Milk Based ,Raspberry Milk  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PER0,3/10/2023,21:54:23,Yakult Series ,Lychee Yakult  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PER1,3/10/2023,21:56:46,Espresso Based ,Caramel Macchiato  ,1,0.0,37000.0,Dine In,BCA
Agus Salim,1Z4PER1,3/10/2023,21:56:46,Uncategorized,Brownies Choco,1,0.0,17000.0,Dine In,BCA
Agus Salim,1Z4PER1,3/10/2023,21:56:46,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PER2,3/10/2023,22:00:57,Dessert ,Fried Cassava ,1,0.0,25000.0,Dine In,Cash
Agus Salim,1Z4PER2,3/10/2023,22:00:57,Espresso Based ,Cappucino  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PER3,3/10/2023,22:04:56,Rich Bowl ,Richbowl Rib Eye Teriyaki,1,0.0,38000.0,Dine In,Cash
Agus Salim,1Z4PER3,3/10/2023,22:04:56,Tea ,Lemon Tea  ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PER4,3/10/2023,22:30:38,Rich Bowl ,Richbowl Katsu Sambal Matah ,1,0.0,38000.0,Dine In,Cash
Agus Salim,1Z4PER4,3/10/2023,22:30:38,Rich Bowl ,Richbowl Saikoro Spicy BBQ,1,0.0,38000.0,Dine In,Cash
Agus Salim,1Z4PER4,3/10/2023,22:30:38,Milk Based ,Matcha Latte  ,1,0.0,34000.0,Dine In,Cash
Agus Salim,1Z4PER4,3/10/2023,22:30:38,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PER5,3/11/2023,8:48:47,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Dine In,ShopeeFood
Agus Salim,1Z4PER6,3/11/2023,9:02:48,Espresso Based ,Caramel Macchiato  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PER6,3/11/2023,9:02:48,Dessert ,Pisang Goreng Caramel ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PER7,3/11/2023,9:04:03,Signature Coffee ,Kopi Rakyat  ,2,0.0,44000.0,Dine In,BCA
Agus Salim,1Z4PER8,3/11/2023,9:35:02,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PER9,3/11/2023,9:59:17,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PERA,3/11/2023,10:36:31,Gofood  ,Black Coffee   ,2,0.0,56000.0,Dine In,GoFood
Agus Salim,1Z4PERB,3/11/2023,11:44:41,Espresso Based ,Hazelnut Latte  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PERB,3/11/2023,11:44:41,Dimsum ,Dimsum Mentai ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PERC,3/11/2023,11:44:58,Gofood  ,Kopi Rakyat   ,4,0.0,88000.0,Dine In,GoFood
Agus Salim,1Z4PERD,3/11/2023,11:48:48,Rich Bowl ,Richbowl Saikoro Spicy BBQ,1,0.0,38000.0,Dine In,Gopay
Agus Salim,1Z4PERF,3/11/2023,12:19:04,Dimsum ,Dimsum Mix ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PERF,3/11/2023,12:19:04,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PERG,3/11/2023,12:21:35,Signature Coffee ,Kopi Rakyat  ,1,2200.0,19800.0,Dine In,Gopay
Agus Salim,1Z4PERH,3/11/2023,12:37:14,Rich Bowl ,Richbowl Rib Eye Teriyaki,1,0.0,38000.0,Dine In,Gopay
Agus Salim,1Z4PERH,3/11/2023,12:37:14,Signature Coffee ,Kopi Dewan  ,1,0.0,34000.0,Dine In,Gopay
Agus Salim,1Z4PERH,3/11/2023,12:37:14,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PERI,3/11/2023,12:38:31,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Dine In,ShopeeFood
Agus Salim,1Z4PERJ,3/11/2023,12:42:33,Milk Based ,Raspberry Milk  ,1,2700.0,24300.0,Dine In,Cash
Agus Salim,1Z4PERJ,3/11/2023,12:42:33,Milk Based ,Matcha Latte  ,3,9000.0,81000.0,Dine In,Cash
Agus Salim,1Z4PERJ,3/11/2023,12:42:33,Milk Based ,Red Velvet Latte  ,1,3000.0,27000.0,Dine In,Cash
Agus Salim,1Z4PERJ,3/11/2023,12:42:33,Chocolate ,Choco Banana  ,1,3000.0,27000.0,Dine In,Cash
Agus Salim,1Z4PERJ,3/11/2023,12:42:33,Signature Coffee ,Kopi Sultan  ,5,14500.0,130500.0,Dine In,Cash
Agus Salim,1Z4PERJ,3/11/2023,12:42:33,Signature Coffee ,Kopi Dewan  ,1,2900.0,26100.0,Dine In,Cash
Agus Salim,1Z4PERJ,3/11/2023,12:42:33,Signature Coffee ,Kopi Dewan  ,1,2900.0,26100.0,Dine In,Cash
Agus Salim,1Z4PERK,3/11/2023,12:52:53,Gofood  ,Kopi Sultan   ,1,0.0,29000.0,Dine In,GoFood
Agus Salim,1Z4PERK,3/11/2023,12:52:53,Gofood  ,Cappucino   ,1,0.0,28000.0,Dine In,GoFood
Agus Salim,1Z4PERL,3/11/2023,12:57:21,Signature Coffee ,Kopi Rakyat  ,2,0.0,56000.0,Dine In,Gopay
Agus Salim,1Z4PERM,3/11/2023,13:00:56,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PERN,3/11/2023,13:02:08,Signature Coffee ,Kopi Sultan  ,1,0.0,34000.0,Dine In,Cash
Agus Salim,1Z4PERQ,3/11/2023,13:23:43,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PERQ,3/11/2023,13:23:43,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PERQ,3/11/2023,13:23:43,Dimsum ,Dimsum Mentai ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PERR,3/11/2023,13:25:57,Chocolate ,Choco Banana  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PERR,3/11/2023,13:25:57,Signature Coffee ,Kopi Sultan  ,1,0.0,29000.0,Dine In,Gopay
Agus Salim,1Z4PERS,3/11/2023,13:27:22,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PERT,3/11/2023,13:46:16,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PERU,3/11/2023,13:53:09,Gofood  ,Kopi Rakyat   ,3,0.0,66000.0,Dine In,GoFood
Agus Salim,1Z4PERV,3/11/2023,13:57:13,Espresso Based ,Caramel Macchiato  ,1,3700.0,33300.0,Dine In,Gopay
Agus Salim,1Z4PERW,3/11/2023,14:03:51,Espresso Based ,Coffee Latte  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PERY,3/11/2023,14:40:13,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PERZ,3/11/2023,14:41:36,Signature Coffee ,Kopi Rakyat  ,2,0.0,56000.0,Take Away,Gopay
Agus Salim,1Z4PES1,3/11/2023,15:34:08,Milk Based ,Matcha Latte  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PES1,3/11/2023,15:34:08,Espresso Based ,Hazelnut Latte  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PES2,3/11/2023,15:42:30,Chocolate ,Choco Hazelnut  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PES2,3/11/2023,15:42:30,Espresso Based ,Cappucino  ,1,0.0,32000.0,Dine In,Cash
Agus Salim,1Z4PES4,3/11/2023,16:07:27,Rich Bowl ,Richbowl Katsu Teriyaki ,1,0.0,36000.0,Dine In,Cash
Agus Salim,1Z4PES4,3/11/2023,16:07:27,Tea ,Lychee Tea  ,3,0.0,78000.0,Dine In,Cash
Agus Salim,1Z4PES4,3/11/2023,16:07:27,Dimsum ,Dimsum Mix ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PES6,3/11/2023,16:57:49,Gofood  ,Kopi Rakyat   ,1,0.0,22000.0,GoFood,GoFood
Agus Salim,1Z4PES6,3/11/2023,16:57:49,Gofood  ,Kopi Dewan   ,1,0.0,33000.0,GoFood,GoFood
Agus Salim,1Z4PES6,3/11/2023,16:57:49,Gofood  ,Kopi Sultan   ,1,0.0,33000.0,GoFood,GoFood
Agus Salim,1Z4PES7,3/11/2023,17:25:12,Signature Coffee ,Kopi Sultan  ,1,0.0,29000.0,Dine In,Gopay
Agus Salim,1Z4PES7,3/11/2023,17:25:12,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PES9,3/11/2023,17:36:28,Espresso Based ,Hazelnut Latte  ,1,0.0,32000.0,Dine In,Cash
Agus Salim,1Z4PES9,3/11/2023,17:36:28,Espresso Based ,Caramel Latte  ,1,0.0,32000.0,Dine In,Cash
Agus Salim,1Z4PESA,3/11/2023,17:37:41,Shopee  ,Kopi Rakyat   ,1,0.0,24000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PESB,3/11/2023,18:01:23,Signature Coffee ,Kopi Dewan  ,2,0.0,58000.0,Dine In,Gopay
Agus Salim,1Z4PESC,3/11/2023,18:02:25,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Take Away,Gopay
Agus Salim,1Z4PESC,3/11/2023,18:02:25,Mocktail ,Blue Lime  ,1,0.0,35000.0,Take Away,Gopay
Agus Salim,1Z4PESD,3/11/2023,18:12:14,Shopee  ,Kopi Rakyat   ,2,0.0,44000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PESE,3/11/2023,18:22:15,Signature Coffee ,Kopi Dewan  ,1,0.0,34000.0,Dine In,BCA
Agus Salim,1Z4PE,3/11/2023,18:23:04,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PESG,3/11/2023,18:27:23,Espresso Based ,Coffee Latte  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PESH,3/11/2023,18:38:02,Signature Coffee ,Kopi Rakyat  ,2,0.0,56000.0,Dine In,Cash
Agus Salim,1Z4PESI,3/11/2023,18:40:42,Signature Coffee ,Kopi Sultan  ,1,0.0,34000.0,Dine In,Gopay
Agus Salim,1Z4PESJ,3/11/2023,18:46:56,Signature Coffee ,Kopi Dewan  ,1,0.0,34000.0,Dine In,BCA
Agus Salim,1Z4PESK,3/11/2023,18:48:55,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PESL,3/11/2023,19:00:23,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PESM,3/11/2023,19:01:23,Gofood  ,Kopi Rakyat   ,2,0.0,44000.0,GoFood,GoFood
Agus Salim,1Z4PESN,3/11/2023,19:10:07,Rich Bowl ,Richbowl Katsu Spicy BBQ ,1,0.0,36000.0,Dine In,Cash
Agus Salim,1Z4PESN,3/11/2023,19:10:07,Espresso Based ,Coffee Latte  ,2,0.0,56000.0,Dine In,Cash
Agus Salim,1Z4PESN,3/11/2023,19:10:07,Rich Bowl ,Richbowl Katsu Teriyaki ,2,0.0,72000.0,Dine In,Cash
Agus Salim,1Z4PESO,3/11/2023,19:13:09,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PESO,3/11/2023,19:13:09,Rich Bowl ,Richbowl Saikoro Spicy BBQ,1,0.0,38000.0,Dine In,Cash
Agus Salim,1Z4PESO,3/11/2023,19:13:09,Rich Bowl ,Richbowl Katsu Mayo ,1,0.0,36000.0,Dine In,Cash
Agus Salim,1Z4PESO,3/11/2023,19:13:09,Espresso Based ,Black Coffee  ,1,0.0,24000.0,Dine In,Cash
Agus Salim,1Z4PESO,3/11/2023,19:13:09,Main Course ,Carbonara  ,1,0.0,48000.0,Dine In,Cash
Agus Salim,1Z4PESP,3/11/2023,19:15:37,Signature Coffee ,Kopi Sultan  ,1,0.0,29000.0,Dine In,Gopay
Agus Salim,1Z4PESR,3/11/2023,19:20:47,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PESR,3/11/2023,19:20:47,Milk Based ,Matcha Latte  ,1,0.0,34000.0,Dine In,Gopay
Agus Salim,1Z4PESS,3/11/2023,19:24:05,Gofood  ,Kopi Rakyat   ,1,0.0,22000.0,GoFood,GoFood
Agus Salim,1Z4PEST,3/11/2023,19:29:44,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PEST,3/11/2023,19:29:44,Milk Based ,Mango Milk  ,1,0.0,27000.0,Dine In,Gopay
Agus Salim,1Z4PESV,3/11/2023,19:34:12,Espresso Based ,Coffee Latte  ,1,0.0,32000.0,Dine In,BCA
Agus Salim,1Z4PESV,3/11/2023,19:34:12,Dessert ,Pisang Goreng Caramel ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PESW,3/11/2023,19:35:46,Blend ,Cookies & Cream  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PESX,3/11/2023,19:36:36,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PESY,3/11/2023,19:38:06,Mocktail ,Red Berries  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PESZ,3/11/2023,19:43:00,Rich Bowl ,Richbowl Rib Eye Teriyaki,1,0.0,38000.0,Dine In,BCA
Agus Salim,1Z4PESZ,3/11/2023,19:43:00,Blend ,Cookies & Cream  ,1,0.0,37000.0,Dine In,BCA
Agus Salim,1Z4PESZ,3/11/2023,19:43:00,Rich Bowl ,Richbowl Saikoro Spicy BBQ,1,0.0,38000.0,Dine In,BCA
Agus Salim,1Z4PET0,3/11/2023,19:45:06,Milk Based ,Matcha Latte  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PET3,3/11/2023,19:50:12,Dimsum ,Dimsum Mix ,1,0.0,26000.0,Take Away,Gopay
Agus Salim,1Z4PET4,3/11/2023,19:50:42,Signature Coffee ,Kopi Baileys  ,1,0.0,37000.0,Take Away,Cash
Agus Salim,1Z4PET5,3/11/2023,19:51:39,Espresso Based ,Caramel Macchiato  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PET6,3/11/2023,19:52:55,Blend ,Cookies & Cream  ,1,0.0,32000.0,Dine In,BCA
Agus Salim,1Z4PET6,3/11/2023,19:52:55,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,BCA
Agus Salim,1Z4PET6,3/11/2023,19:52:55,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PET7,3/11/2023,19:54:28,Dimsum ,Dimsum Mentai ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PET8,3/11/2023,19:55:44,Gofood  ,Kopi Sultan   ,2,0.0,58000.0,GoFood,GoFood
Agus Salim,1Z4PET8,3/11/2023,19:55:44,Gofood  ,Thai Tea   ,1,0.0,30000.0,GoFood,GoFood
Agus Salim,1Z4PET9,3/11/2023,20:00:32,Milk Based ,Red Velvet Latte  ,1,0.0,34000.0,Dine In,Cash
Agus Salim,1Z4PETA,3/11/2023,20:02:47,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PETB,3/11/2023,20:04:44,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PETC,3/11/2023,20:09:12,Signature Coffee ,Kopi Rakyat  ,2,0.0,44000.0,Dine In,Gopay
